"","path","subject_id","task","trial_type","trial_index","time_elapsed","internal_node_id","study_id","session_id","group","rt","stimulus","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","success","timeout","failed_images","failed_audio","failed_video","accuracy","size","culture","loct","number","document.id","ambiguous","objects","invisible","chaos","complex","passedChecks","zipcode","age","sex","gender","gender-self-describe","ethnicity","ethnicity-self-describe","outsideUS","outsideUS_years","surveyComments"
"2266","/Users/npcamp/GitHub/perceptual-affordance-Lee_Thesis/data/perceptual-affordance-Lee_Thesis_c-undefined_p-60fe009fbe876ea55251cdfd_s-6556596a589c16e683d9263c_SESSION_2023-11-16_14h32.31.549.csv","60fe009fbe876ea55251cdfd","svTrial","survey",18,760324,"0.0-2.0-16.0","65553732575bb29198a888d7","6556596a589c16e683d9263c",6,"106390","Akita_large_pos_10_0.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","middle",2,"pos",10,10,4,4,1,1,3,1,"","",NA,"man","","caucasian","","No","",""
"2267","/Users/npcamp/GitHub/perceptual-affordance-Lee_Thesis/data/perceptual-affordance-Lee_Thesis_c-undefined_p-60fe009fbe876ea55251cdfd_s-6556596a589c16e683d9263c_SESSION_2023-11-16_14h32.31.549.csv","60fe009fbe876ea55251cdfd","svTrial","survey",19,789782,"0.0-2.0-17.0","65553732575bb29198a888d7","6556596a589c16e683d9263c",6,"29447","Niigata_large_pos_11_3.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","large",2,"sch",11,11,2,2,1,4,4,1,"","",NA,"man","","caucasian","","No","",""
"2268","/Users/npcamp/GitHub/perceptual-affordance-Lee_Thesis/data/perceptual-affordance-Lee_Thesis_c-undefined_p-60fe009fbe876ea55251cdfd_s-6556596a589c16e683d9263c_SESSION_2023-11-16_14h32.31.549.csv","60fe009fbe876ea55251cdfd","svTrial","survey",20,867344,"0.0-2.0-18.0","65553732575bb29198a888d7","6556596a589c16e683d9263c",6,"77549","Okinawa_middle_pos_3_0.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","middle",1,"sch",3,12,4,5,1,1,3,1,"","",NA,"man","","caucasian","","No","",""
"2269","/Users/npcamp/GitHub/perceptual-affordance-Lee_Thesis/data/perceptual-affordance-Lee_Thesis_c-undefined_p-60fe009fbe876ea55251cdfd_s-6556596a589c16e683d9263c_SESSION_2023-11-16_14h32.31.549.csv","60fe009fbe876ea55251cdfd","svTrial","survey",21,893373,"0.0-2.0-19.0","65553732575bb29198a888d7","6556596a589c16e683d9263c",6,"26018","Akita_large_sch_12_0.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","small",2,"pos",12,13,1,1,1,1,2,1,"","",NA,"man","","caucasian","","No","",""
"2270","/Users/npcamp/GitHub/perceptual-affordance-Lee_Thesis/data/perceptual-affordance-Lee_Thesis_c-undefined_p-60fe009fbe876ea55251cdfd_s-6556596a589c16e683d9263c_SESSION_2023-11-16_14h32.31.549.csv","60fe009fbe876ea55251cdfd","svTrial","survey",22,920808,"0.0-2.0-20.0","65553732575bb29198a888d7","6556596a589c16e683d9263c",6,"27424","Ishikawa_small_pos_4_3.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","small",2,"sch",4,14,2,2,1,1,2,1,"","",NA,"man","","caucasian","","No","",""
"2271","/Users/npcamp/GitHub/perceptual-affordance-Lee_Thesis/data/perceptual-affordance-Lee_Thesis_c-undefined_p-60fe009fbe876ea55251cdfd_s-6556596a589c16e683d9263c_SESSION_2023-11-16_14h32.31.549.csv","60fe009fbe876ea55251cdfd","svTrial","survey",23,952902,"0.0-2.0-21.0","65553732575bb29198a888d7","6556596a589c16e683d9263c",6,"32079","Toyama_large_pos_6_3.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","large",2,"pos",6,15,3,1,1,2,1,1,"","",NA,"man","","caucasian","","No","",""
"2272","/Users/npcamp/GitHub/perceptual-affordance-Lee_Thesis/data/perceptual-affordance-Lee_Thesis_c-undefined_p-60fe009fbe876ea55251cdfd_s-6556596a589c16e683d9263c_SESSION_2023-11-16_14h32.31.549.csv","60fe009fbe876ea55251cdfd","svTrial","survey",24,1020008,"0.0-2.0-22.0","65553732575bb29198a888d7","6556596a589c16e683d9263c",6,"67093","Niigata_large_sch_7_0.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","small",2,"pos",7,16,3,4,2,3,2,1,"","",NA,"man","","caucasian","","No","",""
"2273","/Users/npcamp/GitHub/perceptual-affordance-Lee_Thesis/data/perceptual-affordance-Lee_Thesis_c-undefined_p-60fe009fbe876ea55251cdfd_s-6556596a589c16e683d9263c_SESSION_2023-11-16_14h32.31.549.csv","60fe009fbe876ea55251cdfd","svTrial","survey",25,1058730,"0.0-2.0-23.0","65553732575bb29198a888d7","6556596a589c16e683d9263c",6,"38708","Tokyo_middle_sch_2_1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","middle",1,"pos",2,17,4,4,4,2,2,1,"","",NA,"man","","caucasian","","No","",""
"2274","/Users/npcamp/GitHub/perceptual-affordance-Lee_Thesis/data/perceptual-affordance-Lee_Thesis_c-undefined_p-60fe009fbe876ea55251cdfd_s-6556596a589c16e683d9263c_SESSION_2023-11-16_14h32.31.549.csv","60fe009fbe876ea55251cdfd","svTrial","survey",26,1123728,"0.0-2.0-24.0","65553732575bb29198a888d7","6556596a589c16e683d9263c",6,"64986","Akita_large_pos_5_2.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","large",2,"pos",5,18,3,1,2,2,3,1,"","",NA,"man","","caucasian","","No","",""
"2275","/Users/npcamp/GitHub/perceptual-affordance-Lee_Thesis/data/perceptual-affordance-Lee_Thesis_c-undefined_p-60fe009fbe876ea55251cdfd_s-6556596a589c16e683d9263c_SESSION_2023-11-16_14h32.31.549.csv","60fe009fbe876ea55251cdfd","svTrial","survey",27,1180892,"0.0-2.0-25.0","65553732575bb29198a888d7","6556596a589c16e683d9263c",6,"57150","Hokkaido_large_pos_10_1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","small",1,"sch",10,19,2,1,1,1,1,1,"","",NA,"man","","caucasian","","No","",""
"2276","/Users/npcamp/GitHub/perceptual-affordance-Lee_Thesis/data/perceptual-affordance-Lee_Thesis_c-undefined_p-60fe009fbe876ea55251cdfd_s-6556596a589c16e683d9263c_SESSION_2023-11-16_14h32.31.549.csv","60fe009fbe876ea55251cdfd","svTrial","survey",28,4762060,"0.0-2.0-26.0","65553732575bb29198a888d7","6556596a589c16e683d9263c",6,"760107","Hokkaido_large_sch_8_0.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","large",1,"pos",8,20,NA,NA,NA,NA,NA,1,"","",NA,"man","","caucasian","","No","",""
"2277","/Users/npcamp/GitHub/perceptual-affordance-Lee_Thesis/data/perceptual-affordance-Lee_Thesis_c-undefined_p-60fe009fbe876ea55251cdfd_s-6556596a589c16e683d9263c_SESSION_2023-11-16_14h32.31.549.csv","60fe009fbe876ea55251cdfd","svTrial","survey",29,4763722,"0.0-2.0-27.0","65553732575bb29198a888d7","6556596a589c16e683d9263c",6,"1630","Okinawa_middle_pos_1_1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","middle",1,"pos",1,21,NA,NA,NA,NA,NA,1,"","",NA,"man","","caucasian","","No","",""
"2278","/Users/npcamp/GitHub/perceptual-affordance-Lee_Thesis/data/perceptual-affordance-Lee_Thesis_c-undefined_p-60fe009fbe876ea55251cdfd_s-6556596a589c16e683d9263c_SESSION_2023-11-16_14h32.31.549.csv","60fe009fbe876ea55251cdfd","svTrial","survey",30,4764010,"0.0-2.0-28.0","65553732575bb29198a888d7","6556596a589c16e683d9263c",6,"272","Okinawa_middle_sch_4_1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","small",1,"pos",4,22,NA,NA,NA,NA,NA,1,"","",NA,"man","","caucasian","","No","",""
"2279","/Users/npcamp/GitHub/perceptual-affordance-Lee_Thesis/data/perceptual-affordance-Lee_Thesis_c-undefined_p-60fe009fbe876ea55251cdfd_s-6556596a589c16e683d9263c_SESSION_2023-11-16_14h32.31.549.csv","60fe009fbe876ea55251cdfd","svTrial","survey",31,4764677,"0.0-2.0-29.0","65553732575bb29198a888d7","6556596a589c16e683d9263c",6,"637","Hokkaido_small_pos_2_0.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","middle",1,"sch",2,23,NA,NA,NA,NA,NA,1,"","",NA,"man","","caucasian","","No","",""
"2280","/Users/npcamp/GitHub/perceptual-affordance-Lee_Thesis/data/perceptual-affordance-Lee_Thesis_c-undefined_p-60fe009fbe876ea55251cdfd_s-6556596a589c16e683d9263c_SESSION_2023-11-16_14h32.31.549.csv","60fe009fbe876ea55251cdfd","svTrial","survey",32,4765048,"0.0-2.0-30.0","65553732575bb29198a888d7","6556596a589c16e683d9263c",6,"360","Ishikawa_small_sch_3_3.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","large",2,"sch",3,24,NA,NA,NA,NA,NA,1,"","",NA,"man","","caucasian","","No","",""
"2281","/Users/npcamp/GitHub/perceptual-affordance-Lee_Thesis/data/perceptual-affordance-Lee_Thesis_c-undefined_p-60fe009fbe876ea55251cdfd_s-6556596a589c16e683d9263c_SESSION_2023-11-16_14h32.31.549.csv","60fe009fbe876ea55251cdfd","svTrial","survey",34,4768873,"0.0-2.0-32.0","65553732575bb29198a888d7","6556596a589c16e683d9263c",6,"1472","Ishikawa_large_pos_2_0.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","large",2,"pos",2,25,NA,NA,NA,NA,NA,1,"","",NA,"man","","caucasian","","No","",""
"2282","/Users/npcamp/GitHub/perceptual-affordance-Lee_Thesis/data/perceptual-affordance-Lee_Thesis_c-undefined_p-60fe009fbe876ea55251cdfd_s-6556596a589c16e683d9263c_SESSION_2023-11-16_14h32.31.549.csv","60fe009fbe876ea55251cdfd","svTrial","survey",35,4770288,"0.0-2.0-33.0","65553732575bb29198a888d7","6556596a589c16e683d9263c",6,"1404","Niigata_large_pos_12_2.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","large",2,"pos",12,26,NA,NA,NA,NA,NA,1,"","",NA,"man","","caucasian","","No","",""
"2283","/Users/npcamp/GitHub/perceptual-affordance-Lee_Thesis/data/perceptual-affordance-Lee_Thesis_c-undefined_p-60fe009fbe876ea55251cdfd_s-6556596a589c16e683d9263c_SESSION_2023-11-16_14h32.31.549.csv","60fe009fbe876ea55251cdfd","svTrial","survey",36,4771364,"0.0-2.0-34.0","65553732575bb29198a888d7","6556596a589c16e683d9263c",6,"1067","Okinawa_small_sch_4_3.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","large",1,"sch",4,27,NA,NA,NA,NA,NA,1,"","",NA,"man","","caucasian","","No","",""
"2284","/Users/npcamp/GitHub/perceptual-affordance-Lee_Thesis/data/perceptual-affordance-Lee_Thesis_c-undefined_p-60fe009fbe876ea55251cdfd_s-6556596a589c16e683d9263c_SESSION_2023-11-16_14h32.31.549.csv","60fe009fbe876ea55251cdfd","svTrial","survey",37,4771646,"0.0-2.0-35.0","65553732575bb29198a888d7","6556596a589c16e683d9263c",6,"264","Tokyo_large_sch_2_3.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","large",1,"pos",2,28,NA,NA,NA,NA,NA,1,"","",NA,"man","","caucasian","","No","",""
"2285","/Users/npcamp/GitHub/perceptual-affordance-Lee_Thesis/data/perceptual-affordance-Lee_Thesis_c-undefined_p-60fe009fbe876ea55251cdfd_s-6556596a589c16e683d9263c_SESSION_2023-11-16_14h32.31.549.csv","60fe009fbe876ea55251cdfd","svTrial","survey",38,4771923,"0.0-2.0-36.0","65553732575bb29198a888d7","6556596a589c16e683d9263c",6,"261","Okinawa_large_pos_3_2.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","large",1,"sch",3,29,NA,NA,NA,NA,NA,1,"","",NA,"man","","caucasian","","No","",""
"2286","/Users/npcamp/GitHub/perceptual-affordance-Lee_Thesis/data/perceptual-affordance-Lee_Thesis_c-undefined_p-60fe009fbe876ea55251cdfd_s-6556596a589c16e683d9263c_SESSION_2023-11-16_14h32.31.549.csv","60fe009fbe876ea55251cdfd","svTrial","survey",39,4773186,"0.0-2.0-37.0","65553732575bb29198a888d7","6556596a589c16e683d9263c",6,"1255","Niigata_large_pos_5_0.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","small",2,"sch",5,30,NA,NA,NA,NA,NA,1,"","",NA,"man","","caucasian","","No","",""
"2287","/Users/npcamp/GitHub/perceptual-affordance-Lee_Thesis/data/perceptual-affordance-Lee_Thesis_c-undefined_p-60fe009fbe876ea55251cdfd_s-6556596a589c16e683d9263c_SESSION_2023-11-16_14h32.31.549.csv","60fe009fbe876ea55251cdfd","svTrial","survey",40,4773795,"0.0-2.0-38.0","65553732575bb29198a888d7","6556596a589c16e683d9263c",6,"595","Toyama_large_pos_1_3.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","large",2,"sch",1,31,NA,NA,NA,NA,NA,1,"","",NA,"man","","caucasian","","No","",""
"2288","/Users/npcamp/GitHub/perceptual-affordance-Lee_Thesis/data/perceptual-affordance-Lee_Thesis_c-undefined_p-60fe009fbe876ea55251cdfd_s-6556596a589c16e683d9263c_SESSION_2023-11-16_14h32.31.549.csv","60fe009fbe876ea55251cdfd","svTrial","survey",41,4774996,"0.0-2.0-39.0","65553732575bb29198a888d7","6556596a589c16e683d9263c",6,"1191","Niigata_middle_sch_4_1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","middle",2,"sch",4,32,NA,NA,NA,NA,NA,1,"","",NA,"man","","caucasian","","No","",""
"2289","/Users/npcamp/GitHub/perceptual-affordance-Lee_Thesis/data/perceptual-affordance-Lee_Thesis_c-undefined_p-60fe009fbe876ea55251cdfd_s-6556596a589c16e683d9263c_SESSION_2023-11-16_14h32.31.549.csv","60fe009fbe876ea55251cdfd","svTrial","survey",42,4776231,"0.0-2.0-40.0","65553732575bb29198a888d7","6556596a589c16e683d9263c",6,"1226","Niigata_small_pos_2_0.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","large",2,"sch",2,33,NA,NA,NA,NA,NA,1,"","",NA,"man","","caucasian","","No","",""
"2290","/Users/npcamp/GitHub/perceptual-affordance-Lee_Thesis/data/perceptual-affordance-Lee_Thesis_c-undefined_p-60fe009fbe876ea55251cdfd_s-6556596a589c16e683d9263c_SESSION_2023-11-16_14h32.31.549.csv","60fe009fbe876ea55251cdfd","svTrial","survey",43,4776576,"0.0-2.0-41.0","65553732575bb29198a888d7","6556596a589c16e683d9263c",6,"334","Okinawa_large_sch_5_0.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","small",1,"pos",5,34,NA,NA,NA,NA,NA,1,"","",NA,"man","","caucasian","","No","",""
"2291","/Users/npcamp/GitHub/perceptual-affordance-Lee_Thesis/data/perceptual-affordance-Lee_Thesis_c-undefined_p-60fe009fbe876ea55251cdfd_s-6556596a589c16e683d9263c_SESSION_2023-11-16_14h32.31.549.csv","60fe009fbe876ea55251cdfd","svTrial","survey",44,4777582,"0.0-2.0-42.0","65553732575bb29198a888d7","6556596a589c16e683d9263c",6,"996","Toyama_large_pos_11_3.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","small",2,"sch",11,35,NA,NA,NA,NA,NA,1,"","",NA,"man","","caucasian","","No","",""
"2292","/Users/npcamp/GitHub/perceptual-affordance-Lee_Thesis/data/perceptual-affordance-Lee_Thesis_c-undefined_p-60fe009fbe876ea55251cdfd_s-6556596a589c16e683d9263c_SESSION_2023-11-16_14h32.31.549.csv","60fe009fbe876ea55251cdfd","svTrial","survey",45,4778799,"0.0-2.0-43.0","65553732575bb29198a888d7","6556596a589c16e683d9263c",6,"1209","Hokkaido_large_pos_9_2.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","small",1,"sch",9,36,NA,NA,NA,NA,NA,1,"","",NA,"man","","caucasian","","No","",""
"2293","/Users/npcamp/GitHub/perceptual-affordance-Lee_Thesis/data/perceptual-affordance-Lee_Thesis_c-undefined_p-60fe009fbe876ea55251cdfd_s-6556596a589c16e683d9263c_SESSION_2023-11-16_14h32.31.549.csv","60fe009fbe876ea55251cdfd","svTrial","survey",46,4779018,"0.0-2.0-44.0","65553732575bb29198a888d7","6556596a589c16e683d9263c",6,"208","Ishikawa_large_sch_10_0.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","middle",2,"pos",10,37,NA,NA,NA,NA,NA,1,"","",NA,"man","","caucasian","","No","",""
"2294","/Users/npcamp/GitHub/perceptual-affordance-Lee_Thesis/data/perceptual-affordance-Lee_Thesis_c-undefined_p-60fe009fbe876ea55251cdfd_s-6556596a589c16e683d9263c_SESSION_2023-11-16_14h32.31.549.csv","60fe009fbe876ea55251cdfd","svTrial","survey",47,4779568,"0.0-2.0-45.0","65553732575bb29198a888d7","6556596a589c16e683d9263c",6,"541","Ishikawa_large_sch_3_1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","middle",2,"pos",3,38,NA,NA,NA,NA,NA,1,"","",NA,"man","","caucasian","","No","",""
"2295","/Users/npcamp/GitHub/perceptual-affordance-Lee_Thesis/data/perceptual-affordance-Lee_Thesis_c-undefined_p-60fe009fbe876ea55251cdfd_s-6556596a589c16e683d9263c_SESSION_2023-11-16_14h32.31.549.csv","60fe009fbe876ea55251cdfd","svTrial","survey",48,4780782,"0.0-2.0-46.0","65553732575bb29198a888d7","6556596a589c16e683d9263c",6,"1204","Ishikawa_middle_pos_1_0.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","small",2,"sch",1,39,NA,NA,NA,NA,NA,1,"","",NA,"man","","caucasian","","No","",""
"2296","/Users/npcamp/GitHub/perceptual-affordance-Lee_Thesis/data/perceptual-affordance-Lee_Thesis_c-undefined_p-60fe009fbe876ea55251cdfd_s-6556596a589c16e683d9263c_SESSION_2023-11-16_14h32.31.549.csv","60fe009fbe876ea55251cdfd","svTrial","survey",49,4781474,"0.0-2.0-47.0","65553732575bb29198a888d7","6556596a589c16e683d9263c",6,"682","Okinawa_large_pos_5_1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","middle",1,"sch",5,40,NA,NA,NA,NA,NA,1,"","",NA,"man","","caucasian","","No","",""
"2297","/Users/npcamp/GitHub/perceptual-affordance-Lee_Thesis/data/perceptual-affordance-Lee_Thesis_c-undefined_p-60fe009fbe876ea55251cdfd_s-6556596a589c16e683d9263c_SESSION_2023-11-16_14h32.31.549.csv","60fe009fbe876ea55251cdfd","svTrial","survey",50,4782109,"0.0-2.0-48.0","65553732575bb29198a888d7","6556596a589c16e683d9263c",6,"626","Hokkaido_middle_pos_3_0.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","middle",1,"pos",3,41,NA,NA,NA,NA,NA,1,"","",NA,"man","","caucasian","","No","",""
"2298","/Users/npcamp/GitHub/perceptual-affordance-Lee_Thesis/data/perceptual-affordance-Lee_Thesis_c-undefined_p-60fe009fbe876ea55251cdfd_s-6556596a589c16e683d9263c_SESSION_2023-11-16_14h32.31.549.csv","60fe009fbe876ea55251cdfd","svTrial","survey",51,4782681,"0.0-2.0-49.0","65553732575bb29198a888d7","6556596a589c16e683d9263c",6,"563","Akita_middle_pos_5_3.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","middle",2,"sch",5,42,NA,NA,NA,NA,NA,1,"","",NA,"man","","caucasian","","No","",""
"2299","/Users/npcamp/GitHub/perceptual-affordance-Lee_Thesis/data/perceptual-affordance-Lee_Thesis_c-undefined_p-60fe009fbe876ea55251cdfd_s-6556596a589c16e683d9263c_SESSION_2023-11-16_14h32.31.549.csv","60fe009fbe876ea55251cdfd","svTrial","survey",52,4783562,"0.0-2.0-50.0","65553732575bb29198a888d7","6556596a589c16e683d9263c",6,"871","Tokyo_middle_pos_6_1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","large",1,"pos",6,43,NA,NA,NA,NA,NA,1,"","",NA,"man","","caucasian","","No","",""
"2300","/Users/npcamp/GitHub/perceptual-affordance-Lee_Thesis/data/perceptual-affordance-Lee_Thesis_c-undefined_p-60fe009fbe876ea55251cdfd_s-6556596a589c16e683d9263c_SESSION_2023-11-16_14h32.31.549.csv","60fe009fbe876ea55251cdfd","svTrial","survey",53,4785802,"0.0-2.0-51.0","65553732575bb29198a888d7","6556596a589c16e683d9263c",6,"2227","Hokkaido_middle_sch_4_2.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","middle",1,"sch",4,44,NA,NA,NA,NA,NA,1,"","",NA,"man","","caucasian","","No","",""
"2301","/Users/npcamp/GitHub/perceptual-affordance-Lee_Thesis/data/perceptual-affordance-Lee_Thesis_c-undefined_p-60fe009fbe876ea55251cdfd_s-6556596a589c16e683d9263c_SESSION_2023-11-16_14h32.31.549.csv","60fe009fbe876ea55251cdfd","svTrial","survey",54,4786649,"0.0-2.0-52.0","65553732575bb29198a888d7","6556596a589c16e683d9263c",6,"835","Okinawa_large_pos_2_0.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","small",1,"sch",2,45,NA,NA,NA,NA,NA,1,"","",NA,"man","","caucasian","","No","",""
"2302","/Users/npcamp/GitHub/perceptual-affordance-Lee_Thesis/data/perceptual-affordance-Lee_Thesis_c-undefined_p-60fe009fbe876ea55251cdfd_s-6556596a589c16e683d9263c_SESSION_2023-11-16_14h32.31.549.csv","60fe009fbe876ea55251cdfd","svTrial","survey",55,4788608,"0.0-2.0-53.0","65553732575bb29198a888d7","6556596a589c16e683d9263c",6,"1947","Okinawa_middle_sch_1_2.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","small",1,"sch",1,46,NA,NA,NA,NA,NA,1,"","",NA,"man","","caucasian","","No","",""
"2303","/Users/npcamp/GitHub/perceptual-affordance-Lee_Thesis/data/perceptual-affordance-Lee_Thesis_c-undefined_p-60fe009fbe876ea55251cdfd_s-6556596a589c16e683d9263c_SESSION_2023-11-16_14h32.31.549.csv","60fe009fbe876ea55251cdfd","svTrial","survey",56,4789604,"0.0-2.0-54.0","65553732575bb29198a888d7","6556596a589c16e683d9263c",6,"987","Akita_large_pos_7_0.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","large",2,"sch",7,47,NA,NA,NA,NA,NA,1,"","",NA,"man","","caucasian","","No","",""
"2304","/Users/npcamp/GitHub/perceptual-affordance-Lee_Thesis/data/perceptual-affordance-Lee_Thesis_c-undefined_p-60fe009fbe876ea55251cdfd_s-6556596a589c16e683d9263c_SESSION_2023-11-16_14h32.31.549.csv","60fe009fbe876ea55251cdfd","svTrial","survey",57,4791372,"0.0-2.0-55.0","65553732575bb29198a888d7","6556596a589c16e683d9263c",6,"1756","Toyama_middle_sch_8_2.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","middle",2,"pos",8,48,NA,NA,NA,NA,NA,1,"","",NA,"man","","caucasian","","No","",""
"2305","/Users/npcamp/GitHub/perceptual-affordance-Lee_Thesis/data/perceptual-affordance-Lee_Thesis_c-undefined_p-60fece35afedb0bdd821592a_s-65565aa0fcef5629d30d3b34_SESSION_2023-11-16_13h21.50.801.csv","60fece35afedb0bdd821592a","svTrial","survey",8,62608,"0.0-2.0-6.0","65553732575bb29198a888d7","65565aa0fcef5629d30d3b34",6,"24716","Niigata_large_sch_7_3.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","small",2,"pos",7,1,5,2,5,5,3,1,"30507","45","female","woman","","caucasian","","Yes","1 year","None, best of luck to you."
"2306","/Users/npcamp/GitHub/perceptual-affordance-Lee_Thesis/data/perceptual-affordance-Lee_Thesis_c-undefined_p-60fece35afedb0bdd821592a_s-65565aa0fcef5629d30d3b34_SESSION_2023-11-16_13h21.50.801.csv","60fece35afedb0bdd821592a","svTrial","survey",9,82499,"0.0-2.0-7.0","65553732575bb29198a888d7","65565aa0fcef5629d30d3b34",6,"19879","Hokkaido_large_sch_5_0.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","middle",1,"pos",5,2,1,2,1,1,3,1,"30507","45","female","woman","","caucasian","","Yes","1 year","None, best of luck to you."
"2307","/Users/npcamp/GitHub/perceptual-affordance-Lee_Thesis/data/perceptual-affordance-Lee_Thesis_c-undefined_p-60fece35afedb0bdd821592a_s-65565aa0fcef5629d30d3b34_SESSION_2023-11-16_13h21.50.801.csv","60fece35afedb0bdd821592a","svTrial","survey",10,98847,"0.0-2.0-8.0","65553732575bb29198a888d7","65565aa0fcef5629d30d3b34",6,"16337","Niigata_small_pos_2_1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","large",2,"sch",2,3,1,1,1,1,1,1,"30507","45","female","woman","","caucasian","","Yes","1 year","None, best of luck to you."
"2308","/Users/npcamp/GitHub/perceptual-affordance-Lee_Thesis/data/perceptual-affordance-Lee_Thesis_c-undefined_p-60fece35afedb0bdd821592a_s-65565aa0fcef5629d30d3b34_SESSION_2023-11-16_13h21.50.801.csv","60fece35afedb0bdd821592a","svTrial","survey",11,114244,"0.0-2.0-9.0","65553732575bb29198a888d7","65565aa0fcef5629d30d3b34",6,"15388","Hokkaido_large_pos_10_0.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","small",1,"sch",10,4,2,1,1,2,3,1,"30507","45","female","woman","","caucasian","","Yes","1 year","None, best of luck to you."
